kp_id,name,subject,stage,grade,tier,score,issue_count,issues,cp_count,deep_count,deep_types,md_chars,exercise_count,error_count,has_real_world,path
pol-h-opt3,逻辑与思维,politics,high,12,A,100,0,,3,1,local_textbook_markdown:1,978,3,2,True,data/kp/politics/pol-h-opt3.json
pol-h-req1,中国特色社会主义,politics,high,10,A,100,0,,4,1,local_textbook_markdown:1,1174,3,2,True,data/kp/politics/pol-h-req1.json
pol-h-req2,经济与社会,politics,high,10,A,100,0,,4,1,local_textbook_markdown:1,978,3,2,True,data/kp/politics/pol-h-req2.json
pol-h-req3,政治与法治,politics,high,11,A,100,0,,4,1,local_textbook_markdown:1,988,3,2,True,data/kp/politics/pol-h-req3.json
pol-h-req4,哲学与文化,politics,high,11,A,100,0,,4,1,local_textbook_markdown:1,1013,3,2,True,data/kp/politics/pol-h-req4.json
pol-m-g7-lo-u1,珍惜青春时光,politics,middle,7,A,100,0,,2,1,local_textbook_markdown:1,869,3,2,True,data/kp/politics/pol-m-g7-lo-u1.json
pol-m-g7-lo-u2,焕发青春活力,politics,middle,7,A,100,0,,2,1,local_textbook_markdown:1,866,3,2,True,data/kp/politics/pol-m-g7-lo-u2.json
pol-m-g7-lo-u3,传承中华优秀传统文化,politics,middle,7,A,100,0,,2,1,local_textbook_markdown:1,891,3,2,True,data/kp/politics/pol-m-g7-lo-u3.json
pol-m-g7-lo-u4,生活在法治社会,politics,middle,7,A,100,0,,2,1,local_textbook_markdown:1,890,3,2,True,data/kp/politics/pol-m-g7-lo-u4.json
pol-m-g7-up-u1,少年有梦,politics,middle,7,A,100,0,,2,1,local_textbook_markdown:1,857,3,2,True,data/kp/politics/pol-m-g7-up-u1.json
pol-m-g7-up-u2,成长的时空,politics,middle,7,A,100,0,,2,1,local_textbook_markdown:1,869,3,2,True,data/kp/politics/pol-m-g7-up-u2.json
pol-m-g7-up-u3,珍爱我们的生命,politics,middle,7,A,100,0,,2,1,local_textbook_markdown:1,856,3,2,True,data/kp/politics/pol-m-g7-up-u3.json
pol-m-g7-up-u4,追求美好人生,politics,middle,7,A,100,0,,2,1,local_textbook_markdown:1,881,3,2,True,data/kp/politics/pol-m-g7-up-u4.json
pol-m-g8-lo-u1,坚持宪法至上,politics,middle,8,A,100,0,,2,1,local_textbook_markdown:1,860,3,2,True,data/kp/politics/pol-m-g8-lo-u1.json
pol-m-g8-lo-u2,理解权利义务,politics,middle,8,A,100,0,,2,1,local_textbook_markdown:1,854,3,2,True,data/kp/politics/pol-m-g8-lo-u2.json
pol-m-g8-lo-u3,人民当家作主,politics,middle,8,A,100,0,,2,1,local_textbook_markdown:1,862,3,2,True,data/kp/politics/pol-m-g8-lo-u3.json
pol-m-g8-lo-u4,崇尚法治精神,politics,middle,8,A,100,0,,2,1,local_textbook_markdown:1,830,3,2,True,data/kp/politics/pol-m-g8-lo-u4.json
pol-m-g8-up-u1,走进社会生活,politics,middle,8,A,100,0,,2,1,local_textbook_markdown:1,862,3,2,True,data/kp/politics/pol-m-g8-up-u1.json
pol-m-g8-up-u2,遵守社会规则,politics,middle,8,A,100,0,,2,1,local_textbook_markdown:1,869,3,2,True,data/kp/politics/pol-m-g8-up-u2.json
pol-m-g8-up-u3,勇担社会责任,politics,middle,8,A,100,0,,2,1,local_textbook_markdown:1,859,3,2,True,data/kp/politics/pol-m-g8-up-u3.json
pol-m-g8-up-u4,维护国家利益,politics,middle,8,A,100,0,,2,1,local_textbook_markdown:1,840,3,2,True,data/kp/politics/pol-m-g8-up-u4.json
pol-m-g9-lo-u1,我们共同的世界,politics,middle,9,A,100,0,,2,1,local_textbook_markdown:1,881,3,2,True,data/kp/politics/pol-m-g9-lo-u1.json
pol-m-g9-lo-u2,世界舞台上的中国,politics,middle,9,A,100,0,,2,1,local_textbook_markdown:1,848,3,2,True,data/kp/politics/pol-m-g9-lo-u2.json
pol-m-g9-lo-u3,走向未来的少年,politics,middle,9,A,100,0,,2,1,local_textbook_markdown:1,839,3,2,True,data/kp/politics/pol-m-g9-lo-u3.json
pol-m-g9-up-u1,富强与创新,politics,middle,9,A,100,0,,2,1,local_textbook_markdown:1,861,3,2,True,data/kp/politics/pol-m-g9-up-u1.json
pol-m-g9-up-u2,民主与法治,politics,middle,9,A,100,0,,2,1,local_textbook_markdown:1,821,3,2,True,data/kp/politics/pol-m-g9-up-u2.json
pol-m-g9-up-u3,文明与家园,politics,middle,9,A,100,0,,2,1,local_textbook_markdown:1,817,3,2,True,data/kp/politics/pol-m-g9-up-u3.json
pol-m-g9-up-u4,和谐与梦想,politics,middle,9,A,100,0,,2,1,local_textbook_markdown:1,845,3,2,True,data/kp/politics/pol-m-g9-up-u4.json
psych-e-g1-learning-habit,学习习惯与友好交往,psychology,elementary,1,A,100,0,,2,1,local_textbook_markdown:1,855,3,2,True,data/kp/psychology/psych-e-g1-learning-habit.json
psych-e-g1-school-adapt,入学适应与规则意识,psychology,elementary,1,A,100,0,,3,1,local_textbook_markdown:1,877,3,2,True,data/kp/psychology/psych-e-g1-school-adapt.json
psych-e-g2-emotion-basics,情绪体验与自我控制,psychology,elementary,2,A,100,0,,2,1,local_textbook_markdown:1,800,3,2,True,data/kp/psychology/psych-e-g2-emotion-basics.json
psych-e-g2-self-confidence,自信与集体归属感,psychology,elementary,2,A,100,0,,3,1,local_textbook_markdown:1,908,3,2,True,data/kp/psychology/psych-e-g2-self-confidence.json
psych-e-g3-self-know,认识自我与学习兴趣,psychology,elementary,3,A,100,0,,2,1,local_textbook_markdown:1,801,3,2,True,data/kp/psychology/psych-e-g3-self-know.json
psych-e-g3-social-role,角色意识与时间管理,psychology,elementary,3,A,100,0,,2,1,local_textbook_markdown:1,858,3,2,True,data/kp/psychology/psych-e-g3-social-role.json
psych-e-g4-peer-relation,同伴交往与解决困难,psychology,elementary,4,A,100,0,,2,1,local_textbook_markdown:1,882,3,2,True,data/kp/psychology/psych-e-g4-peer-relation.json
psych-e-g4-study-motivation,学习自信与情绪表达,psychology,elementary,4,A,100,0,,2,1,local_textbook_markdown:1,862,3,2,True,data/kp/psychology/psych-e-g4-study-motivation.json
psych-e-g5-negative-emotion,面对挫折与情绪调节,psychology,elementary,5,A,100,0,,2,1,local_textbook_markdown:1,919,3,2,True,data/kp/psychology/psych-e-g5-negative-emotion.json
psych-e-g5-self-accept,悦纳自我与学习动机,psychology,elementary,5,A,100,0,,2,1,local_textbook_markdown:1,883,3,2,True,data/kp/psychology/psych-e-g5-self-accept.json
psych-e-g6-puberty,青春期教育与异性交往,psychology,elementary,6,A,100,0,,2,1,local_textbook_markdown:1,952,3,2,True,data/kp/psychology/psych-e-g6-puberty.json
psych-e-g6-social-citizen,亲社会行为与问题解决,psychology,elementary,6,A,100,0,,2,1,local_textbook_markdown:1,878,3,2,True,data/kp/psychology/psych-e-g6-social-citizen.json
psych-h-g10-learning-strategy,学习策略与考试适应,psychology,high,10,A,100,0,,2,1,local_textbook_markdown:1,854,3,2,True,data/kp/psychology/psych-h-g10-learning-strategy.json
psych-h-g10-relationship,人际关系与沟通,psychology,high,10,A,100,0,,2,1,local_textbook_markdown:1,842,3,2,True,data/kp/psychology/psych-h-g10-relationship.json
psych-h-g10-self-concept,自我认同与理想信念,psychology,high,10,A,100,0,,2,1,local_textbook_markdown:1,867,3,2,True,data/kp/psychology/psych-h-g10-self-concept.json
psych-h-g11-emotion-resilience,情绪管理与抗挫力,psychology,high,11,A,100,0,,2,1,local_textbook_markdown:1,829,3,2,True,data/kp/psychology/psych-h-g11-emotion-resilience.json
psych-h-g11-exam-wellness,考试心理与身心健康,psychology,high,11,A,100,0,,2,1,local_textbook_markdown:1,813,3,2,True,data/kp/psychology/psych-h-g11-exam-wellness.json
psych-h-g11-peer-support,同伴支持与合作学习,psychology,high,11,A,100,0,,2,1,local_textbook_markdown:1,818,3,2,True,data/kp/psychology/psych-h-g11-peer-support.json
psych-h-g12-career-choice,生涯规划与升学择业,psychology,high,12,A,100,0,,2,1,local_textbook_markdown:1,880,3,2,True,data/kp/psychology/psych-h-g12-career-choice.json
psych-h-g12-life-transition,人生过渡与社会适应,psychology,high,12,A,100,0,,2,1,local_textbook_markdown:1,830,3,2,True,data/kp/psychology/psych-h-g12-life-transition.json
psych-h-g12-mental-literacy,心理素养与终身发展,psychology,high,12,A,100,0,,2,1,local_textbook_markdown:1,814,3,2,True,data/kp/psychology/psych-h-g12-mental-literacy.json
psych-m-g7-interpersonal,亲子师生与同伴交往,psychology,middle,7,A,100,0,,2,1,local_textbook_markdown:1,840,3,2,True,data/kp/psychology/psych-m-g7-interpersonal.json
psych-m-g7-self-identity,自我认识与青春期适应,psychology,middle,7,A,100,0,,2,1,local_textbook_markdown:1,862,3,2,True,data/kp/psychology/psych-m-g7-self-identity.json
psych-m-g7-study-adapt,学习适应与情绪管理,psychology,middle,7,A,100,0,,2,1,local_textbook_markdown:1,827,3,2,True,data/kp/psychology/psych-m-g7-study-adapt.json
psych-m-g8-puberty-relation,青春期交往与情绪调适,psychology,middle,8,A,100,0,,2,1,local_textbook_markdown:1,835,3,2,True,data/kp/psychology/psych-m-g8-puberty-relation.json
psych-m-g8-role-identity,角色认同与社会适应,psychology,middle,8,A,100,0,,2,1,local_textbook_markdown:1,853,3,2,True,data/kp/psychology/psych-m-g8-role-identity.json
psych-m-g8-stress-coping,学业压力与挫折应对,psychology,middle,8,A,100,0,,2,1,local_textbook_markdown:1,796,3,2,True,data/kp/psychology/psych-m-g8-stress-coping.json
psych-m-g9-career-explore,升学择业与生涯探索,psychology,middle,9,A,100,0,,2,1,local_textbook_markdown:1,859,3,2,True,data/kp/psychology/psych-m-g9-career-explore.json
psych-m-g9-mental-health,心理健康素养与求助,psychology,middle,9,A,100,0,,2,1,local_textbook_markdown:1,842,3,2,True,data/kp/psychology/psych-m-g9-mental-health.json
psych-m-g9-social-adapt,社会适应与责任意识,psychology,middle,9,A,100,0,,2,1,local_textbook_markdown:1,842,3,2,True,data/kp/psychology/psych-m-g9-social-adapt.json
sci-e-animal-features,动物的外形与特征,science,elementary,2,A,100,0,,2,4,local_textbook_markdown:4,870,3,2,True,data/kp/science/sci-e-animal-features.json
sci-e-animal-life-cycle,动物的生长与繁殖,science,elementary,3,A,100,0,,2,4,local_textbook_markdown:4,870,3,2,True,data/kp/science/sci-e-animal-life-cycle.json
sci-e-bridge-structure,结构与稳定性（搭建桥梁）,science,elementary,4,A,100,0,,3,4,local_textbook_markdown:4,968,3,2,True,data/kp/science/sci-e-bridge-structure.json
sci-e-classification,生物的分类,science,elementary,4,A,100,0,,3,4,local_textbook_markdown:4,851,3,2,True,data/kp/science/sci-e-classification.json
sci-e-climate,气候与气候变化,science,elementary,6,A,100,0,,2,4,local_textbook_markdown:4,1541,3,2,True,data/kp/science/sci-e-climate.json
sci-e-conductors-insulators,导体与绝缘体,science,elementary,4,A,100,0,,2,4,local_textbook_markdown:4,944,3,2,True,data/kp/science/sci-e-conductors-insulators.json
sci-e-day-night,昼夜变化与地球自转,science,elementary,3,A,100,0,,2,4,local_textbook_markdown:4,1103,3,2,True,data/kp/science/sci-e-day-night.json
sci-e-design-process,设计与制作（工程设计初步）,science,elementary,3,A,100,0,,3,4,local_textbook_markdown:4,1158,3,2,True,data/kp/science/sci-e-design-process.json
sci-e-disease-prevention,疾病预防与卫生习惯,science,elementary,6,A,100,0,,2,4,local_textbook_markdown:4,1553,3,2,True,data/kp/science/sci-e-disease-prevention.json
sci-e-dissolving,溶解现象,science,elementary,4,A,100,0,,2,4,local_textbook_markdown:4,1458,3,2,True,data/kp/science/sci-e-dissolving.json
sci-e-earth-surface-change,地表的变化（侵蚀、沉积、火山、地震）,science,elementary,5,A,100,0,,2,4,local_textbook_markdown:4,1587,3,2,True,data/kp/science/sci-e-earth-surface-change.json
sci-e-ecosystem,生物与环境（食物链、食物网）,science,elementary,5,A,100,0,,2,4,local_textbook_markdown:4,966,3,2,True,data/kp/science/sci-e-ecosystem.json
sci-e-electricity-basic,简单电路,science,elementary,4,A,100,0,,1,4,local_textbook_markdown:4,729,3,2,True,data/kp/science/sci-e-electricity-basic.json
sci-e-energy-forms,能量的多种形式,science,elementary,6,A,100,0,,2,4,local_textbook_markdown:4,931,3,2,True,data/kp/science/sci-e-energy-forms.json
sci-e-environment-protection,环境保护与生态平衡,science,elementary,6,A,100,0,,3,4,local_textbook_markdown:4,984,3,2,True,data/kp/science/sci-e-environment-protection.json
sci-e-friction,摩擦力,science,elementary,5,A,100,0,,2,4,local_textbook_markdown:4,908,3,2,True,data/kp/science/sci-e-friction.json
sci-e-gravity,地球引力与重力,science,elementary,5,A,100,0,,2,4,local_textbook_markdown:4,1207,3,2,True,data/kp/science/sci-e-gravity.json
sci-e-heat-transfer,热的传递,science,elementary,5,A,100,0,,2,4,local_textbook_markdown:4,742,3,2,True,data/kp/science/sci-e-heat-transfer.json
sci-e-heredity-intro,遗传与变异现象（入门）,science,elementary,6,A,100,0,,2,4,local_textbook_markdown:4,1093,3,2,True,data/kp/science/sci-e-heredity-intro.json
sci-e-human-body-systems,人体主要器官系统,science,elementary,4,A,100,0,,2,4,local_textbook_markdown:4,948,3,2,True,data/kp/science/sci-e-human-body-systems.json
sci-e-information-tech,信息技术与生活,science,elementary,5,A,100,0,,2,4,local_textbook_markdown:4,1346,3,2,True,data/kp/science/sci-e-information-tech.json
sci-e-light,光的传播与影子,science,elementary,3,A,100,0,,2,4,local_textbook_markdown:4,1331,3,2,True,data/kp/science/sci-e-light.json
sci-e-living-vs-nonliving,生物与非生物,science,elementary,1,A,100,0,,2,4,local_textbook_markdown:4,922,3,2,True,data/kp/science/sci-e-living-vs-nonliving.json
sci-e-magnetism,磁铁与磁现象,science,elementary,2,A,100,0,,3,4,local_textbook_markdown:4,839,3,2,True,data/kp/science/sci-e-magnetism.json
sci-e-materials-in-life,生活中常见的材料,science,elementary,2,A,100,0,,2,4,local_textbook_markdown:4,948,3,2,True,data/kp/science/sci-e-materials-in-life.json
sci-e-measurement,测量与数据记录,science,elementary,2,A,100,0,,2,4,local_textbook_markdown:4,1022,3,2,True,data/kp/science/sci-e-measurement.json
sci-e-moon-phases,月相变化,science,elementary,4,A,100,0,,2,4,local_textbook_markdown:4,877,3,2,True,data/kp/science/sci-e-moon-phases.json
sci-e-motion-speed,运动与速度,science,elementary,4,A,100,0,,2,4,local_textbook_markdown:4,920,3,2,True,data/kp/science/sci-e-motion-speed.json
sci-e-nutrition-health,饮食、营养与健康,science,elementary,5,A,100,0,,2,4,local_textbook_markdown:4,1458,3,2,True,data/kp/science/sci-e-nutrition-health.json
sci-e-object-properties,观察物体的外部特征,science,elementary,1,A,100,0,,3,4,local_textbook_markdown:4,897,3,2,True,data/kp/science/sci-e-object-properties.json
sci-e-photosynthesis-intro,植物的光合作用与呼吸（入门）,science,elementary,5,A,100,0,,2,4,local_textbook_markdown:4,976,3,2,True,data/kp/science/sci-e-photosynthesis-intro.json
sci-e-plant-life-cycle,植物的一生（种子到果实）,science,elementary,3,A,100,0,,2,4,local_textbook_markdown:4,931,3,2,True,data/kp/science/sci-e-plant-life-cycle.json
sci-e-plant-parts,植物的各部分,science,elementary,1,A,100,0,,2,4,local_textbook_markdown:4,864,3,2,True,data/kp/science/sci-e-plant-parts.json
sci-e-push-pull-force,推和拉的力,science,elementary,2,A,100,0,,2,4,local_textbook_markdown:4,788,3,2,True,data/kp/science/sci-e-push-pull-force.json
sci-e-rocks-soil,岩石与土壤,science,elementary,4,A,100,0,,3,4,local_textbook_markdown:4,1003,3,2,True,data/kp/science/sci-e-rocks-soil.json
sci-e-seasons,四季变化,science,elementary,2,A,100,0,,2,4,local_textbook_markdown:4,877,3,2,True,data/kp/science/sci-e-seasons.json
sci-e-senses,人的感官,science,elementary,2,A,100,0,,2,4,local_textbook_markdown:4,838,3,2,True,data/kp/science/sci-e-senses.json
sci-e-simple-machines,简单机械（杠杆、滑轮、斜面）,science,elementary,6,A,100,0,,3,4,local_textbook_markdown:4,926,3,2,True,data/kp/science/sci-e-simple-machines.json
sci-e-simple-robot,简易机械玩具与机器人入门,science,elementary,5,A,100,0,,3,4,local_textbook_markdown:4,1181,3,2,True,data/kp/science/sci-e-simple-robot.json
sci-e-solar-system,太阳系,science,elementary,6,A,100,0,,3,4,local_textbook_markdown:4,962,3,2,True,data/kp/science/sci-e-solar-system.json
sci-e-solid-liquid-gas,物质的三态与变化,science,elementary,3,A,100,0,,3,4,local_textbook_markdown:4,919,3,2,True,data/kp/science/sci-e-solid-liquid-gas.json
sci-e-sound,声音的产生与传播,science,elementary,4,A,100,0,,3,4,local_textbook_markdown:4,1016,3,2,True,data/kp/science/sci-e-sound.json
sci-e-space-exploration,人类的航天探索,science,elementary,6,A,100,0,,2,4,local_textbook_markdown:4,925,3,2,True,data/kp/science/sci-e-space-exploration.json
sci-e-sustainable-engineering,绿色工程与可持续发展,science,elementary,6,A,100,0,,3,4,local_textbook_markdown:4,941,3,2,True,data/kp/science/sci-e-sustainable-engineering.json
sci-e-tools-use,常见工具的使用,science,elementary,1,A,100,0,,2,4,local_textbook_markdown:4,987,3,2,True,data/kp/science/sci-e-tools-use.json
sci-e-water-cycle-matter,水的蒸发、凝结与循环,science,elementary,3,A,100,0,,1,4,local_textbook_markdown:4,779,3,2,True,data/kp/science/sci-e-water-cycle-matter.json
sci-e-water-earth,地球上的水资源,science,elementary,3,A,100,0,,2,4,local_textbook_markdown:4,969,3,2,True,data/kp/science/sci-e-water-earth.json
sci-e-weather-observation,天气的观察,science,elementary,1,A,100,0,,2,4,local_textbook_markdown:4,859,3,2,True,data/kp/science/sci-e-weather-observation.json
