kp_id,name,subject,subject_zh,stage,grade,curriculum,domain,path,curriculum_points_count,excerpts_count,curriculum_md_chars,has_curriculum_md,textbook_chapter,textbook_chars,has_usable_textbook,exercises_count,errors_count,interactive_count,real_world_count,has_teaching_methods,has_extensions,gap_count,gaps,quality_flags
bio-m-seed-structure,种子结构与萌发,biology,生物,middle,7,cn,植物的结构与生理,data/kp/biology/bio-m-seed-structure.json,4,4,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
bio-m-stem-transport,茎的运输作用,biology,生物,middle,7,cn,植物的结构与生理,data/kp/biology/bio-m-stem-transport.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
bio-m-tissue-types,组织与器官,biology,生物,middle,7,cn,生物体的结构层次,data/kp/biology/bio-m-tissue-types.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
bio-m-transpiration,蒸腾作用,biology,生物,middle,7,cn,植物的结构与生理,data/kp/biology/bio-m-transpiration.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
bio-m-urinary-nervous,泌尿系统,biology,生物,middle,7,cn,人体结构与功能,data/kp/biology/bio-m-urinary-nervous.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-aluminum-compounds,铝及其化合物,chemistry,化学,high,10,cn,元素化合物,data/kp/chemistry/chem-h-aluminum-compounds.json,2,2,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-atom-structure-h,原子结构,chemistry,化学,high,10,cn,原子结构与周期律,data/kp/chemistry/chem-h-atom-structure-h.json,3,3,0,False,第3单元 物质构成的奥秘,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-biomolecules,生物大分子（糖/蛋白质/核酸）,chemistry,化学,high,11,cn,有机化学基础,data/kp/chemistry/chem-h-biomolecules.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-chemical-bond,化学键,chemistry,化学,high,10,cn,原子结构与周期律,data/kp/chemistry/chem-h-chemical-bond.json,2,2,0,False,必修二 第5章,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-chemical-equilibrium,化学平衡,chemistry,化学,high,11,cn,化学反应速率与平衡,data/kp/chemistry/chem-h-chemical-equilibrium.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-chlorine-compounds,氯及其化合物,chemistry,化学,high,10,cn,元素化合物,data/kp/chemistry/chem-h-chlorine-compounds.json,2,2,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-corrosion-protection,防腐原理与应用,chemistry,化学,high,11,cn,电化学,data/kp/chemistry/chem-h-corrosion-protection.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-dispersion-system,分散系（溶液/胶体）,chemistry,化学,high,10,cn,物质的分类与化学用语,data/kp/chemistry/chem-h-dispersion-system.json,2,2,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-electrochemistry,电化学基础,chemistry,化学,high,11,cn,电化学,data/kp/chemistry/chem-h-electrochemistry.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-electrolysis,电解池,chemistry,化学,high,11,cn,电化学,data/kp/chemistry/chem-h-electrolysis.json,2,2,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-electrolyte-concept,电解质与非电解质,chemistry,化学,high,10,cn,离子反应与电解质,data/kp/chemistry/chem-h-electrolyte-concept.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-enthalpy-change,焓变与反应热,chemistry,化学,high,11,cn,化学反应与能量,data/kp/chemistry/chem-h-enthalpy-change.json,2,2,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-equilibrium-constant,平衡常数,chemistry,化学,high,11,cn,化学反应速率与平衡,data/kp/chemistry/chem-h-equilibrium-constant.json,2,2,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-functional-groups,官能团（醇/酚/醛/酸/酯）,chemistry,化学,high,11,cn,有机化学基础,data/kp/chemistry/chem-h-functional-groups.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-galvanic-cell,原电池,chemistry,化学,high,11,cn,电化学,data/kp/chemistry/chem-h-galvanic-cell.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-gas-molar-volume,气体摩尔体积,chemistry,化学,high,10,cn,物质的分类与化学用语,data/kp/chemistry/chem-h-gas-molar-volume.json,2,2,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-hess-law,盖斯定律,chemistry,化学,high,11,cn,化学反应与能量,data/kp/chemistry/chem-h-hess-law.json,2,2,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-hydrocarbon,烃（烷/烯/炔/芳）,chemistry,化学,high,11,cn,有机化学基础,data/kp/chemistry/chem-h-hydrocarbon.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-hydrocarbons,烃类综合,chemistry,化学,high,11,cn,有机化学基础,data/kp/chemistry/chem-h-hydrocarbons.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-ion-identification,离子检验与共存,chemistry,化学,high,10,cn,离子反应与电解质,data/kp/chemistry/chem-h-ion-identification.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-ionic-equation,离子方程式,chemistry,化学,high,10,cn,离子反应与电解质,data/kp/chemistry/chem-h-ionic-equation.json,2,2,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-ionic-reactions-electrolyte,电解质与离子反应综合,chemistry,化学,high,10,cn,离子反应与电解质,data/kp/chemistry/chem-h-ionic-reactions-electrolyte.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-iron-compounds,铁及其化合物,chemistry,化学,high,10,cn,元素化合物,data/kp/chemistry/chem-h-iron-compounds.json,2,2,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-le-chatelier,勒夏特列原理,chemistry,化学,high,11,cn,化学反应速率与平衡,data/kp/chemistry/chem-h-le-chatelier.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-metal-corrosion-h,金属的腐蚀与防护（高中）,chemistry,化学,high,11,cn,电化学,data/kp/chemistry/chem-h-metal-corrosion-h.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-mole-concept,物质的量（摩尔）,chemistry,化学,high,10,cn,物质的分类与化学用语,data/kp/chemistry/chem-h-mole-concept.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-molecular-structure,分子结构与性质,chemistry,化学,high,11,cn,原子结构与周期律,data/kp/chemistry/chem-h-molecular-structure.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-organic-derivatives,烃的衍生物,chemistry,化学,high,11,cn,有机化学基础,data/kp/chemistry/chem-h-organic-derivatives.json,2,2,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-organic-intro,有机化合物入门,chemistry,化学,high,11,cn,有机化学基础,data/kp/chemistry/chem-h-organic-intro.json,2,2,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-organic-reactions,有机反应类型,chemistry,化学,high,11,cn,有机化学基础,data/kp/chemistry/chem-h-organic-reactions.json,3,3,0,False,选择性必修三 第3章,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-organic-synthesis,有机合成路线设计,chemistry,化学,high,11,cn,有机化学基础,data/kp/chemistry/chem-h-organic-synthesis.json,2,2,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-oxidation-reduction,氧化还原反应概念,chemistry,化学,high,10,cn,氧化还原反应,data/kp/chemistry/chem-h-oxidation-reduction.json,2,2,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-periodic-law,元素周期律,chemistry,化学,high,10,cn,原子结构与周期律,data/kp/chemistry/chem-h-periodic-law.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-periodic-table-h,元素周期表,chemistry,化学,high,10,cn,原子结构与周期律,data/kp/chemistry/chem-h-periodic-table-h.json,2,2,0,False,第3单元 物质构成的奥秘,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-polymers,高分子合成与应用,chemistry,化学,high,11,cn,有机化学基础,data/kp/chemistry/chem-h-polymers.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-reaction-rate,化学反应速率,chemistry,化学,high,11,cn,化学反应速率与平衡,data/kp/chemistry/chem-h-reaction-rate.json,2,2,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-reaction-rate-equilibrium,速率与平衡综合,chemistry,化学,high,11,cn,化学反应速率与平衡,data/kp/chemistry/chem-h-reaction-rate-equilibrium.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-redox-equation,氧化还原方程式配平,chemistry,化学,high,10,cn,氧化还原反应,data/kp/chemistry/chem-h-redox-equation.json,2,2,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-silicon-compounds,硅及其化合物,chemistry,化学,high,10,cn,元素化合物,data/kp/chemistry/chem-h-silicon-compounds.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-sodium-compounds,钠及其化合物,chemistry,化学,high,10,cn,元素化合物,data/kp/chemistry/chem-h-sodium-compounds.json,2,2,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-solution-concentration-h,物质的量浓度,chemistry,化学,high,10,cn,物质的分类与化学用语,data/kp/chemistry/chem-h-solution-concentration-h.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-substance-classification-h,物质的分类,chemistry,化学,high,10,cn,物质的分类与化学用语,data/kp/chemistry/chem-h-substance-classification-h.json,2,2,0,False,第2单元 我们周围的空气,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-sulfur-nitrogen,硫和氮及其化合物,chemistry,化学,high,10,cn,元素化合物,data/kp/chemistry/chem-h-sulfur-nitrogen.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-h-thermochemistry,热化学（焓变）,chemistry,化学,high,11,cn,化学反应与能量,data/kp/chemistry/chem-h-thermochemistry.json,3,3,0,False,,390,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-acid-base-concept,酸和碱,chemistry,化学,middle,9,cn,物质的性质与应用,data/kp/chemistry/chem-m-acid-base-concept.json,3,2,0,False,,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-acid-base-salt,酸碱盐综合,chemistry,化学,middle,9,cn,物质的性质与应用,data/kp/chemistry/chem-m-acid-base-salt.json,4,4,0,False,,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-activity-series,金属活动性顺序,chemistry,化学,middle,9,cn,物质的性质与应用,data/kp/chemistry/chem-m-activity-series.json,3,3,0,False,,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-air-composition,空气的组成,chemistry,化学,middle,9,cn,物质的性质与应用,data/kp/chemistry/chem-m-air-composition.json,3,3,0,False,,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-atom-molecule,分子与原子,chemistry,化学,middle,9,cn,物质的组成与结构,data/kp/chemistry/chem-m-atom-molecule.json,3,3,0,False,,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-atom-structure,原子的结构,chemistry,化学,middle,9,cn,物质的组成与结构,data/kp/chemistry/chem-m-atom-structure.json,3,3,0,False,,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-atomic-structure,原子核外电子排布,chemistry,化学,middle,9,cn,物质的组成与结构,data/kp/chemistry/chem-m-atomic-structure.json,3,3,0,False,,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-carbon-allotropes,碳的单质（金刚石/石墨/C60）,chemistry,化学,middle,9,cn,物质的性质与应用,data/kp/chemistry/chem-m-carbon-allotropes.json,3,3,0,False,,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-catalyst-concept,催化剂与催化作用,chemistry,化学,middle,9,cn,物质的化学变化,data/kp/chemistry/chem-m-catalyst-concept.json,2,2,0,False,,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-chemical-equation,化学方程式,chemistry,化学,middle,9,cn,物质的化学变化,data/kp/chemistry/chem-m-chemical-equation.json,3,3,0,False,第5单元 化学方程式,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-chemical-formula,化学式与化合价,chemistry,化学,middle,9,cn,物质的组成与结构,data/kp/chemistry/chem-m-chemical-formula.json,3,3,0,False,第4单元 自然界的水,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-chemistry-intro,走进化学世界,chemistry,化学,middle,9,cn,科学探究与化学实验,data/kp/chemistry/chem-m-chemistry-intro.json,3,3,0,False,,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-chemistry-society-practice,化学与生产生活（跨学科实践）,chemistry,化学,middle,9,cn,化学与社会·跨学科实践,data/kp/chemistry/chem-m-chemistry-society-practice.json,3,3,0,False,,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-co-properties,一氧化碳的性质,chemistry,化学,middle,9,cn,物质的性质与应用,data/kp/chemistry/chem-m-co-properties.json,4,4,0,False,,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-co2-properties,二氧化碳的性质与制取,chemistry,化学,middle,9,cn,物质的性质与应用,data/kp/chemistry/chem-m-co2-properties.json,3,3,0,False,,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-element-concept,元素,chemistry,化学,middle,9,cn,物质的组成与结构,data/kp/chemistry/chem-m-element-concept.json,3,3,0,False,,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-equation-calculation,根据化学方程式计算,chemistry,化学,middle,9,cn,物质的化学变化,data/kp/chemistry/chem-m-equation-calculation.json,2,2,0,False,,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-hydrogen-properties,氢气的性质,chemistry,化学,middle,9,cn,物质的性质与应用,data/kp/chemistry/chem-m-hydrogen-properties.json,3,3,0,False,,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-ion-concept,离子,chemistry,化学,middle,9,cn,物质的组成与结构,data/kp/chemistry/chem-m-ion-concept.json,3,3,0,False,,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-lab-safety,实验基本操作与安全,chemistry,化学,middle,9,cn,科学探究与化学实验,data/kp/chemistry/chem-m-lab-safety.json,3,3,0,False,,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
chem-m-mass-conservation,质量守恒定律,chemistry,化学,middle,9,cn,物质的化学变化,data/kp/chemistry/chem-m-mass-conservation.json,3,3,0,False,,383,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
