kp_id,name,subject,subject_zh,stage,grade,curriculum,domain,path,curriculum_points_count,excerpts_count,curriculum_md_chars,has_curriculum_md,textbook_chapter,textbook_chars,has_usable_textbook,exercises_count,errors_count,interactive_count,real_world_count,has_teaching_methods,has_extensions,gap_count,gaps,quality_flags
phy-h-gravitation,引力综合,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-gravitation.json,3,24,0,False,,17557,True,2,2,1,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-kinematics-linear,直线运动综合,physics,物理,high,10,cn,运动学,data/kp/physics/phy-h-kinematics-linear.json,3,37,0,False,,20833,True,2,2,3,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-kinetic-energy-theorem,动能定理,physics,物理,high,10,cn,功与能,data/kp/physics/phy-h-kinetic-energy-theorem.json,2,50,2458,True,,20332,True,2,2,1,0,True,True,2,real_world<1;quality_flags,has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-h-lorentz-force,洛伦兹力与带电粒子运动,physics,物理,high,12,cn,电磁场与电磁感应,data/kp/physics/phy-h-lorentz-force.json,3,30,2541,True,,15271,True,2,2,3,0,True,True,2,real_world<1;quality_flags,has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-h-magnetic-field,磁场,physics,物理,high,12,cn,电磁场与电磁感应,data/kp/physics/phy-h-magnetic-field.json,3,45,0,False,,24066,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-magnetic-field-h,磁场综合（安培力/磁通量）,physics,物理,high,12,cn,电磁场与电磁感应,data/kp/physics/phy-h-magnetic-field-h.json,3,28,0,False,,12982,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-mechanical-vibration-wave,机械振动与机械波,physics,物理,high,12,cn,机械振动与波、光学,data/kp/physics/phy-h-mechanical-vibration-wave.json,3,100,0,False,选择性必修一 第2-3章,35887,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-momentum,动量,physics,物理,high,11,cn,动量,data/kp/physics/phy-h-momentum.json,3,52,0,False,选择性必修一 第1章,11924,True,2,2,3,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-momentum-conservation,动量守恒定律,physics,物理,high,11,cn,动量,data/kp/physics/phy-h-momentum-conservation.json,2,53,2479,True,,20526,True,2,2,3,0,True,True,2,real_world<1;quality_flags,has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-h-momentum-impulse,动量与冲量,physics,物理,high,11,cn,动量,data/kp/physics/phy-h-momentum-impulse.json,3,50,0,False,,15961,True,2,2,3,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-motion-description,运动的描述,physics,物理,high,10,cn,运动学,data/kp/physics/phy-h-motion-description.json,3,84,0,False,第1章 机械运动,36551,True,2,2,1,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-newton-laws,牛顿运动定律,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-newton-laws.json,3,103,2521,True,必修一 第4章,32505,True,2,2,3,0,True,True,2,real_world<1;quality_flags,has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-h-nuclear-energy,核能与核反应,physics,物理,high,12,cn,近代物理,data/kp/physics/phy-h-nuclear-energy.json,3,25,0,False,,16945,True,2,2,1,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-nuclear-physics,原子核物理,physics,物理,high,12,cn,近代物理,data/kp/physics/phy-h-nuclear-physics.json,3,43,0,False,,26964,True,2,2,1,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-photoelectric-effect,光电效应,physics,物理,high,12,cn,近代物理,data/kp/physics/phy-h-photoelectric-effect.json,3,38,0,False,,19411,True,2,2,1,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-potential-energy,势能（重力/弹性）,physics,物理,high,10,cn,功与能,data/kp/physics/phy-h-potential-energy.json,2,54,2373,True,,19557,True,2,2,1,0,True,True,2,real_world<1;quality_flags,has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-h-projectile-motion,抛体运动,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-projectile-motion.json,2,23,0,False,,12177,True,2,2,3,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-quantum-intro,量子力学初步,physics,物理,high,12,cn,近代物理,data/kp/physics/phy-h-quantum-intro.json,3,57,0,False,,31863,True,2,2,1,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-satellite-motion,卫星运动与航天,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-satellite-motion.json,3,36,0,False,,17557,True,2,2,1,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-uniform-acceleration,匀变速直线运动,physics,物理,high,10,cn,运动学,data/kp/physics/phy-h-uniform-acceleration.json,3,49,2526,True,,24609,True,2,2,1,0,True,True,2,real_world<1;quality_flags,has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-h-universal-gravitation,万有引力定律,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-universal-gravitation.json,3,49,2499,True,,25908,True,2,2,1,0,True,True,2,real_world<1;quality_flags,has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-h-wave-optics,光的波动性（干涉/衍射）,physics,物理,high,12,cn,机械振动与波、光学,data/kp/physics/phy-h-wave-optics.json,3,43,0,False,,18041,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-work-concept,功与功率,physics,物理,high,10,cn,功与能,data/kp/physics/phy-h-work-concept.json,3,78,2447,True,,22600,True,2,2,1,0,True,True,2,real_world<1;quality_flags,has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-h-work-energy,功能关系综合,physics,物理,high,10,cn,功与能,data/kp/physics/phy-h-work-energy.json,4,46,0,False,,12359,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-m-acoustics-cross-disciplinary,声现象跨学科应用,physics,物理,middle,8,cn,声现象,data/kp/physics/phy-m-acoustics-cross-disciplinary.json,2,2,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
phy-m-atmospheric-pressure,大气压强,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-atmospheric-pressure.json,2,2,2317,True,,550,True,2,2,1,0,True,True,2,real_world<1;quality_flags,generic_curriculum_dump;has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-m-circuit-basics,电路基本连接,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-circuit-basics.json,3,3,0,False,,0,False,2,2,2,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
phy-m-circuit-calculation,电路综合计算,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-circuit-calculation.json,2,32,0,False,,23237,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
phy-m-current-circuit,电流与电路,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-current-circuit.json,3,30,0,False,,19783,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
phy-m-current-measurement,电流的测量,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-current-measurement.json,3,10,2326,True,,7794,True,2,2,1,0,True,True,2,real_world<1;quality_flags,generic_curriculum_dump;has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-m-electric-motor,电动机原理,physics,物理,middle,9,cn,电与磁,data/kp/physics/phy-m-electric-motor.json,2,2,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
phy-m-electric-power,电功率,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-electric-power.json,2,25,0,False,,18323,True,2,2,1,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
phy-m-electrical-safety,家庭电路与安全用电,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-electrical-safety.json,2,8,2332,True,,1614,True,2,2,1,0,True,True,2,real_world<1;quality_flags,generic_curriculum_dump;has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-m-electromagnetic-induction,电磁感应,physics,物理,middle,9,cn,电与磁,data/kp/physics/phy-m-electromagnetic-induction.json,3,3,0,False,,0,False,2,2,3,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
phy-m-electromagnetism-basic,电流的磁效应,physics,物理,middle,9,cn,电与磁,data/kp/physics/phy-m-electromagnetism-basic.json,2,2,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
phy-m-energy-conservation,能量转化与守恒定律,physics,物理,middle,9,cn,运动和力,data/kp/physics/phy-m-energy-conservation.json,3,3,0,False,,0,False,2,2,2,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
phy-m-eye-vision,眼睛与视觉矫正,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-eye-vision.json,2,2,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
phy-m-fluid-flow,流体压强与流速关系,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-fluid-flow.json,2,2,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
phy-m-force-basics,力的初步认识,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-force-basics.json,3,3,2401,True,,550,True,2,2,3,0,True,True,2,real_world<1;quality_flags,generic_curriculum_dump;has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-m-friction,摩擦力,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-friction.json,2,2,2303,True,第8章 运动和力,550,True,2,2,1,0,True,True,2,real_world<1;quality_flags,generic_curriculum_dump;has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-m-generator,发电机原理,physics,物理,middle,9,cn,电与磁,data/kp/physics/phy-m-generator.json,3,3,2371,True,,550,True,2,2,1,0,True,True,2,real_world<1;quality_flags,generic_curriculum_dump;has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-m-gravity,重力,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-gravity.json,2,2,2271,True,,550,True,2,2,2,0,True,True,2,real_world<1;quality_flags,generic_curriculum_dump;has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-m-heat-calculation,热量计算,physics,物理,middle,9,cn,热现象,data/kp/physics/phy-m-heat-calculation.json,3,3,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
phy-m-heat-engine,内燃机与热机效率,physics,物理,middle,9,cn,热现象,data/kp/physics/phy-m-heat-engine.json,4,4,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
phy-m-internal-energy,内能与热量,physics,物理,middle,9,cn,热现象,data/kp/physics/phy-m-internal-energy.json,1,1,2429,True,第13章 内能,550,True,1,2,1,0,True,True,4,curriculum_points<2;excerpts<2;real_world<1;quality_flags,generic_curriculum_dump;has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-m-joule-law,焦耳定律,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-joule-law.json,2,7,2309,True,,6153,True,2,2,1,0,True,True,2,real_world<1;quality_flags,generic_curriculum_dump;has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-m-lens,透镜（凸透镜/凹透镜）,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-lens.json,2,2,2397,True,,550,True,2,2,1,0,True,True,2,real_world<1;quality_flags,generic_curriculum_dump;has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-m-light-dispersion,光的色散,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-light-dispersion.json,2,2,2307,True,,550,True,2,2,1,0,True,True,2,real_world<1;quality_flags,generic_curriculum_dump;has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-m-light-propagation,光的直线传播,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-light-propagation.json,2,2,2334,True,第4章 光现象,550,True,2,2,1,0,True,True,2,real_world<1;quality_flags,generic_curriculum_dump;has_placeholder;cross_subject_history_template;cross_subject_math_template
